caseid,untrustworthy_flag,untrustworthy_n,republican,democrat,political_interest,ideology_bin,college,female,non_white,birthyr,weight,age,age_18_29,age_30_44,age_45_64,age_65_plus
305035419,1,13,0,1,4,1,1,1,1,1948,0.571867677605584,68,0,0,0,1
305035427,1,20,0,1,4,4,0,1,1,1943,9.17462772514642,73,0,0,0,1
305035429,0,0,0,1,4,8,1,1,1,1947,0.826407433750667,69,0,0,0,1
305035431,0,0,1,0,2,2,1,0,1,1946,0.104523359621562,70,0,0,0,1
305035436,1,1,1,0,4,7,0,1,0,1943,0.497504044027158,73,0,0,0,1
305035442,0,0,1,0,3,6,0,0,1,1954,0.824589950312516,62,0,0,1,0
305035444,0,0,0,0,2,7,0,1,0,1945,0.2037314984261,71,0,0,0,1
305035446,1,1,0,1,4,7,0,1,0,1950,1.01159131278647,66,0,0,0,1
305035450,1,1,0,0,1,7,0,1,0,1953,0.997170601779634,63,0,0,1,0
305035453,0,0,0,1,4,8,0,0,0,1955,0.220441846779659,61,0,0,1,0
305035464,1,48,1,0,4,10,0,0,0,1949,0.259501791663904,67,0,0,0,1
305035471,0,0,0,1,4,7,0,0,0,1944,2.0718294599974,72,0,0,0,1
305035474,1,1,1,0,4,2,1,1,0,1952,0.480673776461849,64,0,0,1,0
305035476,0,0,0,1,4,3,1,0,0,1930,0.172313764706301,86,0,0,0,1
305035478,1,3,0,1,4,6,1,1,0,1932,0.216449395400719,84,0,0,0,1
305035480,1,1,0,0,2,7,0,1,0,1961,0.184181337807281,55,0,0,1,0
305035492,1,28,0,1,4,3,1,0,0,1951,0.206444081809265,65,0,0,0,1
305035495,1,5,0,1,4,1,0,1,0,1939,0.183871667690523,77,0,0,0,1
305035496,1,4,1,0,3,5,0,1,0,1963,2.09988390234995,53,0,0,1,0
305035501,1,1,0,1,2,7,1,1,0,1969,0.240050695413558,47,0,0,1,0
305035506,1,5,1,0,3,5,1,0,1,1947,0.113019260818512,69,0,0,0,1
305035508,1,1,0,1,4,3,1,0,0,1947,0.206444081809265,69,0,0,0,1
305035509,1,4,1,0,4,4,0,0,0,1942,0.300042246118665,74,0,0,0,1
305035512,0,0,1,0,2,NA,0,1,0,1963,1.24864487410483,53,0,0,1,0
305035515,0,0,1,0,4,4,0,1,0,1957,1.350137626719,59,0,0,1,0
305035519,1,3,1,0,4,5,1,0,0,1965,1.27643244526709,51,0,0,1,0
305035523,0,0,1,0,4,8,1,0,0,1961,0.262017896303204,55,0,0,1,0
305035527,1,33,0,1,4,5,1,0,0,1952,0.327576022080632,64,0,0,1,0
305035529,0,0,0,1,4,3,1,1,0,1969,0.148281224208277,47,0,0,1,0
305035532,0,0,0,0,2,NA,0,1,0,1965,0.204074615762758,51,0,0,1,0
305035534,0,0,1,0,4,6,0,1,0,1960,0.832313617039639,56,0,0,1,0
305035536,0,0,0,1,4,7,1,1,1,1962,0.244403009382833,54,0,0,1,0
305035542,0,0,0,1,4,7,0,1,0,1949,1.48099218750231,67,0,0,0,1
305035544,1,43,1,0,4,4,1,0,0,1956,0.327576022080632,60,0,0,1,0
305035550,0,0,0,0,NA,7,1,1,0,1978,0.334866589589114,38,0,1,0,0
305035553,1,31,0,0,4,9,0,0,0,1975,2.47225946677928,41,0,1,0,0
305035555,1,39,1,0,4,10,1,0,0,1942,0.157473652425045,74,0,0,0,1
305035558,0,0,1,0,4,6,0,0,0,1957,4.98824986801189,59,0,0,1,0
305035560,0,0,0,0,4,3,1,0,0,1970,0.302951427140516,46,0,0,1,0
305035562,1,10,0,1,4,4,0,0,0,1962,1.00111840829217,54,0,0,1,0
305035566,0,0,0,1,2,5,1,1,0,1964,0.148281224208277,52,0,0,1,0
305035569,1,75,1,0,4,9,0,0,0,1952,0.220441846779659,64,0,0,1,0
305035571,0,0,0,1,4,1,0,0,0,1945,0.300042246118665,71,0,0,0,1
305035573,0,0,0,1,3,8,0,1,1,1947,1.23510772613351,69,0,0,0,1
305035579,0,0,0,1,4,NA,0,1,0,1943,0.176204149728421,73,0,0,0,1
305035586,1,27,0,0,4,7,1,0,1,1967,0.214195704201031,49,0,0,1,0
305035598,1,109,1,0,4,10,1,1,0,1940,0.814012318596374,76,0,0,0,1
305035600,0,0,0,1,3,1,1,0,1,1949,0.48667674530038,67,0,0,0,1
305035602,1,2,0,0,4,1,1,1,1,1954,0.826741043538692,62,0,0,1,0
305035611,0,0,0,1,3,7,1,1,0,1990,0.890702182274645,26,1,0,0,0
305035613,1,11,0,1,4,3,0,0,0,1987,2.96603051096067,29,1,0,0,0
305035617,0,0,0,1,4,2,1,0,0,1937,0.174482254792965,79,0,0,0,1
305035625,1,8,0,1,4,3,1,0,0,1943,0.165128215662243,73,0,0,0,1
305035628,0,0,0,1,4,5,1,0,0,1956,0.262017896303204,60,0,0,1,0
305035631,1,3,0,1,4,3,0,1,0,1953,0.597048882421346,63,0,0,1,0
305035632,1,13,0,0,4,3,1,0,0,1960,0.274007660956059,56,0,0,1,0
305035638,1,4,0,1,4,3,0,1,0,1986,0.17152197318261,30,0,1,0,0
305035640,0,0,0,1,4,NA,1,1,1,1975,0.687586970889279,41,0,1,0,0
305035643,0,0,0,1,3,9,0,0,0,1951,4.65579653931999,65,0,0,0,1
305035645,0,0,0,1,4,6,1,0,0,1951,0.165128215662243,65,0,0,0,1
305035649,1,36,0,1,4,2,1,1,0,1970,0.222005567744852,46,0,0,1,0
305035651,1,3,0,1,3,8,1,0,0,1959,0.262017896303204,57,0,0,1,0
305035653,1,2,0,1,4,1,1,0,0,1951,0.206444081809265,65,0,0,0,1
305035654,0,0,0,0,3,6,0,1,1,1964,0.693256240961763,52,0,0,1,0
305035658,1,7,1,0,2,6,0,1,0,1956,0.247500672942384,60,0,0,1,0
305035663,1,23,1,0,3,9,1,0,0,1957,0.773647610627608,59,0,0,1,0
305035665,0,0,1,0,4,10,0,0,0,1956,1.22334980536811,60,0,0,1,0
305035668,1,3,0,1,4,4,1,0,0,1965,0.327576022080632,51,0,0,1,0
305035670,1,98,1,0,4,10,0,1,0,1937,0.551239055128892,79,0,0,0,1
305035676,1,11,1,0,4,10,1,0,0,1943,0.172313764706301,73,0,0,0,1
305035679,0,0,0,1,3,7,0,1,0,1981,0.198317852691629,35,0,1,0,0
305035681,0,0,1,0,4,3,0,1,0,1939,0.220291267339017,77,0,0,0,1
305035682,1,14,1,0,4,3,0,1,0,1953,0.552167432321024,63,0,0,1,0
305035684,0,0,1,0,4,7,0,1,0,1951,0.220291267339017,65,0,0,0,1
305035686,1,44,1,0,4,10,1,0,0,1935,0.190925235649378,81,0,0,0,1
305035693,1,910,1,0,4,10,0,1,0,1943,0.220291267339017,73,0,0,0,1
305035695,1,1,1,0,4,9,0,1,1,1951,1.5951911543151,65,0,0,0,1
305035700,0,0,1,0,4,6,0,1,0,1943,0.596045044576912,73,0,0,0,1
305035701,0,0,0,1,4,1,0,1,0,1938,1.18459969977692,78,0,0,0,1
305035702,0,0,0,0,1,8,0,1,0,1976,1.08184107859543,40,0,1,0,0
305035705,0,0,0,0,4,3,1,1,0,1983,0.304539208322475,33,0,1,0,0
305035707,0,0,0,1,2,3,1,1,0,1989,0.294967365798058,27,1,0,0,0
305035709,1,4,1,0,2,5,0,1,0,1959,0.597048882421346,57,0,0,1,0
305035712,0,0,0,1,4,4,1,1,0,1961,0.148281224208277,55,0,0,1,0
305035719,1,38,0,1,4,4,1,0,0,1954,0.316814282937428,62,0,0,1,0
305035724,1,8,1,0,4,9,0,1,0,1960,1.12692645530292,56,0,0,1,0
305035728,0,0,0,1,4,7,0,0,1,1966,0.891614534780696,50,0,0,1,0
305035740,0,0,0,1,4,1,0,0,1,1941,0.365714824794026,75,0,0,0,1
305035747,1,3,1,0,3,8,1,1,0,1964,0.192009103165981,52,0,0,1,0
305035749,1,79,1,0,3,10,1,0,0,1955,0.886326848276275,61,0,0,1,0
305035751,1,1,0,1,4,2,0,0,0,1941,1.33209979225852,75,0,0,0,1
305035761,0,0,0,1,4,1,1,1,0,1966,0.20036437317342,50,0,0,1,0
305035763,0,0,0,1,4,3,1,0,0,1950,0.188664577315981,66,0,0,0,1
305035766,1,4,0,1,4,1,1,1,0,1959,0.148281224208277,57,0,0,1,0
305035770,0,0,0,1,4,5,1,0,0,1940,0.206444081809265,76,0,0,0,1
305035771,0,0,0,1,4,2,1,0,0,1976,0.615475002641093,40,0,1,0,0
305035772,0,0,0,1,4,5,1,0,0,1932,0.165128215662243,84,0,0,0,1
305035774,0,0,0,1,4,1,1,1,1,1964,0.22533837079805,52,0,0,1,0
305035785,1,166,0,1,4,2,1,1,0,1970,0.148281224208277,46,0,0,1,0
305035788,1,48,0,0,4,1,1,1,0,1950,0.200178428274,66,0,0,0,1
305035794,0,0,0,1,3,7,0,1,1,1977,9.17462772514642,39,0,1,0,0
305035797,1,2,0,1,4,2,1,1,1,1950,0.242560613389434,66,0,0,0,1
305035801,0,0,0,1,4,5,0,1,0,1964,0.579183441386554,52,0,0,1,0
305035803,0,0,0,1,3,9,1,1,0,1964,0.552510000319788,52,0,0,1,0
305035805,1,14,0,1,4,1,0,0,0,1948,2.24023256579881,68,0,0,0,1
305035807,1,6,0,1,4,2,1,1,1,1954,0.305553806544263,62,0,0,1,0
305035810,0,0,0,0,1,7,0,1,0,1982,1.2026818749375,34,0,1,0,0
305035811,0,0,0,1,4,4,0,1,0,1944,1.18459969977692,72,0,0,0,1
305035813,1,22,0,1,4,3,1,1,0,1957,0.480673776461849,59,0,0,1,0
305035815,0,0,0,1,2,5,1,1,0,1964,0.519521612627581,52,0,0,1,0
305035817,1,8,0,1,4,1,0,1,0,1947,0.183871667690523,69,0,0,0,1
305035823,0,0,0,1,4,4,1,0,0,1958,0.327576022080632,58,0,0,1,0
305035824,0,0,0,0,4,9,1,0,1,1982,2.0042396179673,34,0,1,0,0
305035826,0,0,0,0,4,3,1,0,0,1940,0.172313764706301,76,0,0,0,1
305035828,0,0,0,1,4,3,1,1,0,1950,0.216449395400719,66,0,0,0,1
305035830,1,5,0,1,4,3,1,1,0,1944,0.200178428274,72,0,0,0,1
305035831,1,18,0,1,4,1,1,1,0,1940,1.69838511602002,76,0,0,0,1
305035842,1,5,1,0,4,5,1,1,0,1971,0.480673776461849,45,0,0,1,0
305035843,1,51,0,0,4,9,1,0,0,1946,0.157473652425045,70,0,0,0,1
305035846,0,0,0,1,4,9,0,0,1,1954,0.221301347000802,62,0,0,1,0
305035850,0,0,0,1,4,1,1,1,0,1946,0.216449395400719,70,0,0,0,1
305035855,0,0,1,0,4,1,1,0,0,1938,0.190925235649378,78,0,0,0,1
305035861,1,37,1,0,4,9,1,0,0,1947,0.174482254792965,69,0,0,0,1
305035862,1,9,0,0,4,9,0,0,1,1952,0.221301347000802,64,0,0,1,0
305035869,1,23,1,0,4,10,1,0,0,1941,0.188664577315981,75,0,0,0,1
305035872,1,5,0,0,4,6,0,1,0,1960,0.47756087630771,56,0,0,1,0
305035874,1,95,0,1,4,2,0,0,0,1972,0.538266485906508,44,0,1,0,0
305035879,1,129,1,0,4,10,0,1,0,1941,0.497504044027158,75,0,0,0,1
305035883,1,25,0,1,3,3,1,1,0,1948,0.200178428274,68,0,0,0,1
305035885,0,0,0,1,4,6,0,1,0,1953,0.597048882421346,63,0,0,1,0
305035889,0,0,0,1,3,7,1,1,0,1983,0.659088699340979,33,0,1,0,0
305035891,1,23,0,1,2,4,0,1,0,1956,0.552167432321024,60,0,0,1,0
305035893,0,0,1,0,4,8,1,1,0,1949,0.200178428274,67,0,0,0,1
305035895,0,0,0,0,3,8,0,1,0,1967,1.75272111212364,49,0,0,1,0
305035900,0,0,1,0,3,2,1,1,0,1955,0.661946072044031,61,0,0,1,0
305035902,1,37,1,0,4,4,1,0,0,1940,0.188664577315981,76,0,0,0,1
305035905,1,10,0,1,3,5,0,1,0,1945,2.3034034401364,71,0,0,0,1
305035907,1,1,0,1,4,8,0,1,1,1954,1.34275703786048,62,0,0,1,0
305035912,1,5,0,0,2,6,0,0,0,1967,1.82334654242936,49,0,0,1,0
305035915,1,9,1,0,4,7,0,1,0,1952,0.204074615762758,64,0,0,1,0
305035922,1,112,0,1,4,2,1,0,1,1956,1.27540723025821,60,0,0,1,0
305035924,1,12,1,0,4,10,1,1,0,1947,0.216449395400719,69,0,0,0,1
305035926,1,1,0,1,4,4,1,0,0,1955,0.273419596713742,61,0,0,1,0
305035929,0,0,0,1,4,6,1,0,0,1960,0.316814282937428,56,0,0,1,0
305035930,0,0,0,1,4,2,1,1,0,1957,0.164296959808158,59,0,0,1,0
305035933,0,0,0,1,4,2,1,1,0,1937,0.376123376592491,79,0,0,0,1
305035937,1,8,0,1,4,6,0,1,0,1948,0.596045044576912,68,0,0,0,1
305035940,0,0,0,1,4,5,1,1,1,1964,1.3863748613389,52,0,0,1,0
305035947,0,0,1,0,4,6,0,1,0,1965,0.267618101918169,51,0,0,1,0
305035950,1,1,0,0,3,4,1,0,0,1976,2.11450386938342,40,0,1,0,0
305035954,0,0,0,1,3,3,0,1,1,1953,5.22863516970021,63,0,0,1,0
305035955,1,39,1,0,4,9,1,0,0,1930,0.190925235649378,86,0,0,0,1
305035959,1,3,0,1,4,1,1,1,0,1966,0.177651397921737,50,0,0,1,0
305035962,1,8,1,0,4,9,1,0,0,1959,0.34256568296288,57,0,0,1,0
305035966,1,1,1,0,4,6,0,1,0,1934,0.220291267339017,82,0,0,0,1
305035968,1,424,1,0,4,10,1,1,0,1964,0.649508394848436,52,0,0,1,0
305035971,0,0,0,1,4,6,1,0,0,1953,0.34256568296288,63,0,0,1,0
305035977,1,1,0,1,4,1,0,1,0,1955,0.204074615762758,61,0,0,1,0
305035979,1,65,1,0,3,5,0,1,0,1949,1.01159131278647,67,0,0,0,1
305035987,1,234,0,1,4,1,0,0,0,1953,0.238359871579992,63,0,0,1,0
305035989,1,1,0,1,3,2,0,0,1,1988,0.512829014430061,28,1,0,0,0
305035991,1,2,1,0,4,8,1,0,1,1952,2.02187902089436,64,0,0,1,0
305035995,0,0,1,0,3,4,0,1,0,1962,0.686277251581518,54,0,0,1,0
305035997,1,15,1,0,4,10,0,0,0,1960,0.515862304233703,56,0,0,1,0
305036000,0,0,0,1,4,2,1,0,0,1960,0.273419596713742,56,0,0,1,0
305036001,0,0,0,0,4,5,0,0,0,1954,1.20252938427334,62,0,0,1,0
305036004,1,1,0,1,4,5,1,1,0,1983,0.243591463745344,33,0,1,0,0
305036006,1,4,0,1,4,2,1,0,0,1971,0.81969975058846,45,0,0,1,0
305036007,1,75,1,0,4,9,1,0,1,1955,0.747262805003517,61,0,0,1,0
305036009,0,0,0,0,1,5,0,1,0,1965,6.42648251170755,51,0,0,1,0
305036011,0,0,1,0,4,8,0,1,0,1952,0.267618101918169,64,0,0,1,0
305036013,0,0,0,0,2,1,0,1,0,1949,0.497504044027158,67,0,0,0,1
305036015,0,0,1,0,3,7,0,1,1,1952,4.02956691773897,64,0,0,1,0
305036017,1,3,1,0,4,10,0,1,0,1968,0.822208703470755,48,0,0,1,0
305036021,1,12,1,0,2,9,1,1,0,1982,0.837943077222667,34,0,1,0,0
305036032,1,1,1,0,4,7,0,0,0,1935,1.15211203501485,81,0,0,0,1
305036034,0,0,1,0,4,7,0,1,0,1955,0.797605824975148,61,0,0,1,0
305036042,0,0,1,0,4,7,0,0,0,1954,0.888151641760821,62,0,0,1,0
305036045,1,55,1,0,4,9,0,1,0,1934,0.734569532305845,82,0,0,0,1
305036048,1,14,1,0,4,7,1,1,0,1959,0.384476039841675,57,0,0,1,0
305036050,1,1,1,0,4,10,1,0,0,1964,0.739795079850535,52,0,0,1,0
305036052,1,191,1,0,4,9,0,0,0,1943,0.259501791663904,73,0,0,0,1
305036054,0,0,0,1,4,8,0,0,0,1964,0.220441846779659,52,0,0,1,0
305036060,0,0,1,0,4,6,1,0,0,1952,0.273419596713742,64,0,0,1,0
305036061,0,0,0,1,4,5,1,0,0,1948,0.190925235649378,68,0,0,0,1
305036065,0,0,0,1,3,7,1,1,0,1993,0.890702182274645,23,1,0,0,0
305036067,1,1,0,0,4,5,1,0,0,1955,0.316814282937428,61,0,0,1,0
305036069,1,24,1,0,4,10,0,0,0,1953,0.596452469394491,63,0,0,1,0
305036073,1,7,1,0,4,6,1,0,0,1947,0.157473652425045,69,0,0,0,1
305036075,0,0,0,1,4,2,1,0,0,1954,0.327576022080632,62,0,0,1,0
305036077,1,20,1,0,4,4,1,0,0,1950,0.190925235649378,66,0,0,0,1
305036080,1,3,0,0,4,6,1,0,1,1950,0.090400600060161,66,0,0,0,1
305036084,0,0,1,0,4,9,0,0,0,1948,0.300042246118665,68,0,0,0,1
305036090,1,2,0,1,4,7,1,0,0,1970,0.302951427140516,46,0,0,1,0
305036092,1,10,1,0,4,7,1,0,0,1967,0.302951427140516,49,0,0,1,0
305036094,1,5,1,0,4,7,0,0,0,1953,0.190656665643001,63,0,0,1,0
305036096,1,79,1,0,4,10,0,0,1,1963,0.239289233973419,53,0,0,1,0
305036102,1,106,0,1,3,1,0,1,0,1982,0.902985968078923,34,0,1,0,0
305036110,1,11,1,0,4,7,1,0,0,1942,0.188664577315981,74,0,0,0,1
305036113,1,4,0,1,3,3,1,1,0,1952,0.222005567744852,64,0,0,1,0
305036117,1,6,1,0,4,7,0,0,0,1945,0.300042246118665,71,0,0,0,1
305036119,0,0,1,0,3,NA,0,1,0,1960,1.07993319665392,56,0,0,1,0
305036122,1,18,1,0,4,10,0,1,0,1954,0.822208703470755,62,0,0,1,0
305036128,1,27,1,0,4,10,0,0,0,1960,0.232375009055469,56,0,0,1,0
305036130,0,0,1,0,4,9,1,0,0,1955,0.327576022080632,61,0,0,1,0
305036132,0,0,1,0,4,7,1,0,0,1959,0.285931095593509,57,0,0,1,0
305036133,1,19,0,1,4,2,1,0,0,1939,0.188664577315981,77,0,0,0,1
305036135,1,2,1,0,4,10,0,1,0,1945,0.596045044576912,71,0,0,0,1
305036137,1,2,1,0,4,8,0,0,0,1937,0.300042246118665,79,0,0,0,1
305036139,1,22,1,0,4,10,1,0,0,1946,0.157473652425045,70,0,0,0,1
305036141,0,0,0,1,3,5,0,0,0,1967,5.20531340210792,49,0,0,1,0
305036142,1,1,0,1,4,4,0,1,0,1932,0.183871667690523,84,0,0,0,1
305036147,1,6,1,0,4,9,0,0,0,1971,1.08249163542621,45,0,0,1,0
305036149,1,6,0,1,3,9,0,1,1,1955,1.17350112871782,61,0,0,1,0
305036151,1,3,0,1,4,6,1,1,0,1959,0.222005567744852,57,0,0,1,0
305036153,1,5,1,0,2,7,0,1,0,1982,1.08184107859543,34,0,1,0,0
305036157,0,0,1,0,4,9,1,0,0,1948,0.188664577315981,68,0,0,0,1
305036160,0,0,0,0,2,4,1,1,0,1953,4.23275133721452,63,0,0,1,0
305036164,0,0,0,1,4,2,1,0,0,1946,0.206444081809265,70,0,0,0,1
305036166,0,0,1,0,2,7,0,1,0,1944,0.497504044027158,72,0,0,0,1
305036168,0,0,0,0,NA,7,0,1,1,1978,9.17462772514642,38,0,1,0,0
305036171,1,1,1,0,4,9,1,0,0,1943,0.188664577315981,73,0,0,0,1
305036178,0,0,0,1,3,3,1,1,1,1967,0.981903588191157,49,0,0,1,0
305036180,1,3,0,1,4,3,1,1,0,1985,0.267849395047513,31,0,1,0,0
305036181,0,0,1,0,4,4,0,0,0,1936,1.33209979225852,80,0,0,0,1
305036185,0,0,0,0,3,8,1,0,0,1968,1.02097870887422,48,0,0,1,0
305036186,1,616,1,0,4,5,1,0,0,1963,0.302951427140516,53,0,0,1,0
305036188,1,107,0,1,4,9,0,0,0,1954,1.46565962232458,62,0,0,1,0
305036190,1,28,1,0,3,10,1,0,0,1947,0.190925235649378,69,0,0,0,1
305036192,1,26,0,0,4,3,1,1,0,1960,0.600683450239364,56,0,0,1,0
305036194,0,0,0,1,4,NA,1,1,0,1985,0.334866589589114,31,0,1,0,0
305036197,1,2,0,0,4,1,1,0,0,1955,0.316814282937428,61,0,0,1,0
305036199,0,0,0,1,4,2,1,1,0,1949,0.376123376592491,67,0,0,0,1
305036200,1,4,1,0,4,4,1,0,0,1982,1.68864754072695,34,0,1,0,0
305036203,1,41,1,0,4,9,0,1,0,1958,1.12692645530292,58,0,0,1,0
305036207,1,75,1,0,4,9,1,0,0,1948,0.165128215662243,68,0,0,0,1
305036212,1,7,1,0,4,10,1,0,0,1944,0.174482254792965,72,0,0,0,1
305036214,0,0,0,1,4,NA,1,0,0,1970,0.302951427140516,46,0,0,1,0
305036220,1,4,1,0,4,9,0,0,0,1961,0.74131818980059,55,0,0,1,0
305036226,0,0,0,1,4,1,0,0,0,1951,0.300042246118665,65,0,0,0,1
305036233,1,247,1,0,4,10,1,0,0,1971,0.34256568296288,45,0,0,1,0
305036235,0,0,0,1,4,7,0,1,1,1974,0.131128760651348,42,0,1,0,0
305036239,0,0,0,1,4,8,1,1,0,1988,1.27077890581339,28,1,0,0,0
305036241,1,24,0,1,4,1,1,0,0,1955,0.302951427140516,61,0,0,1,0
305036248,1,32,1,0,4,9,1,0,1,1940,0.104523359621562,76,0,0,0,1
305036251,1,2,0,1,4,3,0,0,0,1980,0.453202599206877,36,0,1,0,0
305036252,0,0,1,0,4,9,0,0,1,1970,0.239289233973419,46,0,0,1,0
305036258,0,0,0,1,4,1,0,1,0,1955,0.220662274048938,61,0,0,1,0
305036262,1,23,1,0,4,10,0,0,0,1949,0.324430376075113,67,0,0,0,1
305036265,1,64,0,1,4,2,1,1,0,1954,0.222005567744852,62,0,0,1,0
305036269,0,0,1,0,3,5,1,1,1,1991,5.18854658862132,25,1,0,0,0
305036276,1,4,0,1,4,3,1,1,0,1956,0.384476039841675,60,0,0,1,0
305036279,0,0,0,1,3,3,0,1,0,1970,1.12692645530292,46,0,0,1,0
305036282,1,91,1,0,4,9,1,1,0,1956,0.600683450239364,60,0,0,1,0
305036286,1,70,1,0,2,10,0,1,0,1945,1.84242094365974,71,0,0,0,1
305036289,1,8,1,0,4,7,0,1,0,1958,0.822208703470755,58,0,0,1,0
305036290,1,5,1,0,4,10,0,0,0,1947,0.228366375327991,69,0,0,0,1
305036294,1,16,0,1,4,2,1,0,0,1942,0.188664577315981,74,0,0,0,1
305036296,1,44,0,1,4,2,0,1,0,1943,0.497504044027158,73,0,0,0,1
305036298,1,1,0,0,4,6,0,1,1,1963,1.33217892077446,53,0,0,1,0
305036299,0,0,0,0,4,8,1,0,0,1964,0.262017896303204,52,0,0,1,0
305036301,0,0,0,1,4,6,0,0,1,1955,1.22416933254131,61,0,0,1,0
305036303,0,0,0,1,4,NA,1,0,0,1949,0.188664577315981,67,0,0,0,1
305036305,1,1,1,0,4,9,0,0,0,1947,0.324430376075113,69,0,0,0,1
305036307,1,86,0,1,4,1,1,0,0,1942,0.190925235649378,74,0,0,0,1
305036309,0,0,0,1,3,4,1,1,0,1950,0.347849372478055,66,0,0,0,1
305036311,0,0,0,0,2,4,1,0,1,1977,1.8330956235163,39,0,1,0,0
305036313,1,3,1,0,4,10,0,1,1,1958,0.492357726064212,58,0,0,1,0
305036317,1,772,1,0,4,10,0,0,0,1957,0.238359871579992,59,0,0,1,0
305036320,0,0,0,1,4,1,1,1,0,1989,0.997784881722796,27,1,0,0,0
305036322,1,159,1,0,4,10,0,0,0,1948,0.324430376075113,68,0,0,0,1
305036323,0,0,0,0,4,3,1,0,0,1961,0.92688457531047,55,0,0,1,0
305036325,0,0,1,0,4,5,1,0,0,1948,0.188664577315981,68,0,0,0,1
305036326,1,235,1,0,4,10,0,0,0,1956,0.220441846779659,60,0,0,1,0
305036329,1,574,1,0,3,10,0,0,0,1943,0.300042246118665,73,0,0,0,1
305036333,1,7,0,1,4,4,1,0,0,1960,0.302951427140516,56,0,0,1,0
305036335,1,1,0,1,4,1,1,1,0,1957,0.192009103165981,59,0,0,1,0
305036337,1,81,1,0,4,9,1,1,0,1946,0.84943403870813206,70,0,0,0,1
305036342,1,2,1,0,4,8,0,0,0,1942,0.324430376075113,74,0,0,0,1
305036344,0,0,1,0,4,8,1,1,0,1968,0.649508394848436,48,0,0,1,0
305036346,0,0,1,0,3,8,0,0,0,1980,6.95290916424328,36,0,1,0,0
305036347,1,17,1,0,4,8,0,0,0,1952,1.46565962232458,64,0,0,1,0
305036350,0,0,0,0,3,6,0,0,0,1964,6.23633374651895,52,0,0,1,0
305036352,0,0,1,0,4,6,1,0,0,1958,0.327576022080632,58,0,0,1,0
305036354,0,0,1,0,4,4,0,0,0,1947,0.324430376075113,69,0,0,0,1
305036363,0,0,1,0,4,6,0,0,0,1955,0.515862304233703,61,0,0,1,0
305036365,0,0,1,0,3,4,0,1,0,1959,0.686277251581518,57,0,0,1,0
305036368,1,3,1,0,4,5,1,0,0,1934,0.206444081809265,82,0,0,0,1
305036370,0,0,1,0,3,8,0,0,0,1936,0.300042246118665,80,0,0,0,1
305036374,1,1,0,0,4,9,0,0,0,1955,0.238359871579992,61,0,0,1,0
305036375,0,0,1,0,4,NA,0,0,0,1955,0.596452469394491,61,0,0,1,0
305036376,1,35,1,0,4,10,1,0,0,1951,0.157473652425045,65,0,0,0,1
305036377,1,610,1,0,4,10,0,1,0,1948,2.13025164368695,68,0,0,0,1
305036379,1,11,1,0,4,9,1,0,1,1959,0.261919402058379,57,0,0,1,0
305036383,1,6,1,0,3,8,1,1,0,1969,0.177651397921737,47,0,0,1,0
305036389,1,32,0,1,4,1,0,0,0,1943,0.300042246118665,73,0,0,0,1
305036390,1,14,1,0,4,5,1,1,0,1952,0.649508394848436,64,0,0,1,0
305036393,0,0,0,1,3,NA,0,1,0,1957,0.686277251581518,59,0,0,1,0
305036399,1,364,1,0,4,10,0,0,0,1940,0.264042724915488,76,0,0,0,1
305036407,0,0,1,0,4,3,1,1,1,1964,0.22533837079805,52,0,0,1,0
305036412,1,6,0,1,4,3,0,1,0,1955,0.204074615762758,61,0,0,1,0
305036413,1,149,1,0,4,9,1,1,0,1953,0.20036437317342,63,0,0,1,0
305036420,1,1,1,0,4,4,0,0,0,1939,0.270794003861219,77,0,0,0,1
305036423,1,5,1,0,4,4,1,1,0,1952,0.192009103165981,64,0,0,1,0
305036425,1,2,1,0,4,6,1,0,0,1942,0.174482254792965,74,0,0,0,1
305036430,0,0,1,0,4,3,0,0,0,1956,0.710404941406628,60,0,0,1,0
305036432,1,15,1,0,4,10,1,1,0,1937,0.200178428274,79,0,0,0,1
305036433,1,35,0,0,3,10,0,0,0,1966,1.82334654242936,50,0,0,1,0
305036435,0,0,0,0,2,4,0,1,1,1963,6.62262151762328,53,0,0,1,0
305036439,0,0,0,1,3,4,1,1,1,1979,1.17673804406915,37,0,1,0,0
305036440,1,61,1,0,4,10,0,0,0,1943,0.259501791663904,73,0,0,0,1
305036443,0,0,0,1,4,3,0,0,0,1990,4.61309988003275,26,1,0,0,0
305036448,1,8,1,0,4,9,0,0,0,1957,0.821387370417496,59,0,0,1,0
305036453,0,0,0,1,4,3,1,0,1,1989,1.05701105117202,27,1,0,0,0
305036456,0,0,0,1,1,8,0,1,0,1945,1.36966281578858,71,0,0,0,1
305036459,0,0,0,1,4,8,1,0,0,1945,0.165128215662243,71,0,0,0,1
305036461,0,0,0,1,3,8,1,1,0,1958,0.542128579050687,58,0,0,1,0
305036468,0,0,0,0,4,7,0,0,0,1944,0.300042246118665,72,0,0,0,1
305036470,1,371,1,0,4,10,1,0,0,1937,0.206444081809265,79,0,0,0,1
305036471,1,142,1,0,4,10,0,0,0,1954,0.238359871579992,62,0,0,1,0
305036474,1,32,1,0,4,9,0,0,0,1959,1.82334654242936,57,0,0,1,0
305036476,0,0,1,0,3,4,0,0,0,1979,3.5560854656561,37,0,1,0,0
305036477,0,0,0,1,4,8,1,1,0,1955,0.444540493663773,61,0,0,1,0
